time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,0.24,57.11,34.45,0.0,34.45,215.22,1.38,163.0,95230.0
1990-01-01 01:00:00+00:00,1.74,53.08,239.7,848.31,74.25,218.1,1.38,163.0,95290.0
1990-01-01 02:00:00+00:00,3.24,49.04,395.3,870.16,94.35,220.98,1.38,152.0,95310.0
1990-01-01 03:00:00+00:00,4.74,45.01,505.35,873.81,105.05,223.85,1.37,20.0,95300.0
1990-01-01 04:00:00+00:00,6.23,40.98,555.35,850.63,109.5,226.73,1.37,16.0,95240.0
1990-01-01 05:00:00+00:00,7.73,36.95,540.25,801.27,108.0,229.61,1.37,16.0,95100.0
1990-01-01 06:00:00+00:00,9.23,32.92,449.5,671.56,111.7,232.48,1.37,19.0,94990.0
1990-01-01 07:00:00+00:00,10.73,28.89,310.6,486.01,107.8,235.36,1.36,30.0,94870.0
1990-01-01 08:00:00+00:00,10.35,33.1,138.0,207.03,78.35,246.75,1.72,29.0,94800.0
1990-01-01 09:00:00+00:00,8.49,48.8,20.55,38.21,15.8,257.4,1.38,21.0,94820.0
1990-01-01 10:00:00+00:00,8.13,38.4,0.0,0.0,0.0,260.1,0.69,24.0,94850.0
1990-01-01 11:00:00+00:00,7.24,39.7,0.0,0.0,0.0,245.4,0.28,168.0,94900.0
1990-01-01 12:00:00+00:00,6.12,41.0,0.0,0.0,0.0,240.15,0.83,188.0,94920.0
1990-01-01 13:00:00+00:00,5.11,42.45,0.0,0.0,0.0,232.8,1.1,195.0,94980.0
1990-01-01 14:00:00+00:00,4.58,44.05,0.0,0.0,0.0,231.25,1.1,194.0,95030.0
1990-01-01 15:00:00+00:00,4.26,43.9,0.0,0.0,0.0,230.3,0.97,190.0,95060.0
1990-01-01 16:00:00+00:00,3.93,45.55,0.0,0.0,0.0,229.5,0.9,181.0,95070.0
1990-01-01 17:00:00+00:00,3.57,45.55,0.0,0.0,0.0,231.45,0.9,176.0,95060.0
1990-01-01 18:00:00+00:00,3.19,47.3,0.0,0.0,0.0,227.75,0.9,178.0,95070.0
1990-01-01 19:00:00+00:00,-1.4,66.9,0.0,0.0,0.0,225.85,1.52,174.0,95060.0
1990-01-01 20:00:00+00:00,-0.7,66.9,0.0,0.0,0.0,226.2,1.45,181.0,95110.0
1990-01-01 21:00:00+00:00,-0.84,66.9,0.0,0.0,0.0,226.2,1.45,178.0,95100.0
1990-01-01 22:00:00+00:00,-1.27,66.9,0.0,0.0,0.0,234.95,1.45,176.0,95100.0
1990-01-01 23:00:00+00:00,-1.39,69.65,0.0,0.0,0.0,243.65,1.45,180.0,95140.0
1990-01-02 00:00:00+00:00,-1.29,69.65,36.6,0.0,36.6,248.1,1.45,178.0,95220.0
1990-01-02 01:00:00+00:00,0.0,69.85,123.75,33.62,117.2,256.9,1.31,173.0,95300.0
1990-01-02 02:00:00+00:00,3.4,65.1,182.0,72.98,156.75,268.8,0.83,182.0,95380.0
1990-01-02 03:00:00+00:00,5.56,49.95,297.15,148.37,229.1,279.05,0.69,240.0,95420.0
1990-01-02 04:00:00+00:00,7.21,36.6,457.05,564.39,160.7,267.25,2.07,270.0,95410.0
1990-01-02 05:00:00+00:00,8.4,34.05,504.55,734.94,107.1,254.85,2.48,270.0,95310.0
1990-01-02 06:00:00+00:00,8.99,30.4,355.85,359.62,174.35,238.05,2.55,271.0,95230.0
1990-01-02 07:00:00+00:00,8.07,31.4,263.55,348.94,117.25,255.65,2.48,266.0,95210.0
1990-01-02 08:00:00+00:00,7.82,31.25,154.8,298.81,68.05,253.5,2.48,257.0,95210.0
1990-01-02 09:00:00+00:00,6.75,35.0,23.2,59.23,15.7,238.6,2.0,246.0,95280.0
1990-01-02 10:00:00+00:00,4.36,42.15,0.0,0.0,0.0,239.0,2.41,220.0,95350.0
1990-01-02 11:00:00+00:00,2.29,49.0,0.0,0.0,0.0,243.85,2.55,216.0,95430.0
1990-01-02 12:00:00+00:00,1.33,50.75,0.0,0.0,0.0,258.15,2.48,226.0,95510.0
1990-01-02 13:00:00+00:00,0.49,48.6,0.0,0.0,0.0,246.95,2.62,235.0,95610.0
1990-01-02 14:00:00+00:00,0.1,48.45,0.0,0.0,0.0,247.7,2.62,239.0,95690.0
1990-01-02 15:00:00+00:00,-0.02,46.5,0.0,0.0,0.0,252.75,2.41,244.0,95740.0
1990-01-02 16:00:00+00:00,-0.41,48.3,0.0,0.0,0.0,245.0,2.34,246.0,95780.0
1990-01-02 17:00:00+00:00,-1.14,42.45,0.0,0.0,0.0,227.75,2.28,240.0,95800.0
1990-01-02 18:00:00+00:00,-1.88,44.15,0.0,0.0,0.0,209.4,2.21,234.0,95810.0
1990-01-02 19:00:00+00:00,-1.35,35.8,0.0,0.0,0.0,207.25,1.93,226.0,95780.0
1990-01-02 20:00:00+00:00,-1.84,35.7,0.0,0.0,0.0,203.2,1.86,224.0,95780.0
1990-01-02 21:00:00+00:00,-2.12,35.55,0.0,0.0,0.0,201.25,1.86,221.0,95720.0
1990-01-02 22:00:00+00:00,-2.15,35.55,0.0,0.0,0.0,201.45,1.79,216.0,95720.0
1990-01-02 23:00:00+00:00,-2.17,35.55,0.0,0.0,0.0,201.65,1.66,213.0,95740.0
1990-01-03 00:00:00+00:00,-2.24,35.55,33.95,0.0,33.95,201.05,1.66,213.0,95790.0
1990-01-03 01:00:00+00:00,-0.54,39.15,242.2,863.76,74.0,201.95,1.38,215.0,95880.0
1990-01-03 02:00:00+00:00,3.33,34.0,400.1,883.61,94.15,205.15,1.1,254.0,95930.0
1990-01-03 03:00:00+00:00,6.12,21.1,512.65,887.14,105.2,208.8,2.07,285.0,95930.0
1990-01-03 04:00:00+00:00,7.31,23.25,565.45,866.23,109.7,211.3,2.55,285.0,95860.0
1990-01-03 05:00:00+00:00,8.14,21.6,552.35,818.47,108.55,213.65,3.03,281.0,95710.0
1990-01-03 06:00:00+00:00,8.83,21.75,475.4,738.21,101.5,215.4,3.03,280.0,95620.0
1990-01-03 07:00:00+00:00,8.86,22.65,342.7,605.79,87.45,217.15,2.28,278.0,95510.0
1990-01-03 08:00:00+00:00,8.87,23.65,174.55,384.82,61.95,217.7,2.0,270.0,95530.0
1990-01-03 09:00:00+00:00,7.56,33.9,27.2,93.0,15.2,217.5,1.45,236.0,95540.0
1990-01-03 10:00:00+00:00,3.96,42.15,0.0,0.0,0.0,214.05,2.0,202.0,95590.0
1990-01-03 11:00:00+00:00,1.49,43.2,0.0,0.0,0.0,212.85,2.28,195.0,95650.0
1990-01-03 12:00:00+00:00,0.16,44.6,0.0,0.0,0.0,219.05,2.34,193.0,95680.0
1990-01-03 13:00:00+00:00,-0.3,44.45,0.0,0.0,0.0,225.05,2.21,191.0,95720.0
