time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,6.45,87.32,27.6,0.0,27.6,313.65,1.87,124.0,81320.0
1990-01-01 01:00:00+00:00,6.83,84.63,86.3,41.17,77.6,314.96,2.03,135.0,81350.0
1990-01-01 02:00:00+00:00,7.21,81.94,197.5,78.51,166.8,316.28,2.2,155.0,81410.0
1990-01-01 03:00:00+00:00,7.59,79.25,306.9,156.24,223.65,317.59,2.36,171.0,81430.0
1990-01-01 04:00:00+00:00,7.97,76.56,364.45,228.22,221.35,318.9,2.53,200.0,81400.0
1990-01-01 05:00:00+00:00,8.35,73.86,450.2,290.6,256.3,320.21,2.69,226.0,81300.0
1990-01-01 06:00:00+00:00,8.73,71.17,633.6,784.31,123.25,321.53,2.85,237.0,81180.0
1990-01-01 07:00:00+00:00,9.11,68.48,529.95,744.02,99.5,322.84,3.02,234.0,81050.0
1990-01-01 08:00:00+00:00,14.29,46.5,354.0,595.36,82.7,269.95,4.0,236.0,81010.0
1990-01-01 09:00:00+00:00,14.35,44.75,152.75,341.31,53.6,268.4,3.72,233.0,81000.0
1990-01-01 10:00:00+00:00,13.38,48.15,11.4,44.04,7.25,268.2,2.62,221.0,81040.0
1990-01-01 11:00:00+00:00,11.62,55.4,0.0,0.0,0.0,263.95,2.21,207.0,81090.0
1990-01-01 12:00:00+00:00,9.93,64.0,0.0,0.0,0.0,262.2,2.14,199.0,81150.0
1990-01-01 13:00:00+00:00,8.09,76.8,0.0,0.0,0.0,259.5,2.07,194.0,81160.0
1990-01-01 14:00:00+00:00,6.68,85.7,0.0,0.0,0.0,257.75,1.86,192.0,81180.0
1990-01-01 15:00:00+00:00,6.32,82.55,0.0,0.0,0.0,255.25,1.66,194.0,81160.0
1990-01-01 16:00:00+00:00,6.26,82.55,0.0,0.0,0.0,253.7,1.45,201.0,81170.0
1990-01-01 17:00:00+00:00,6.16,88.9,0.0,0.0,0.0,252.35,1.38,207.0,81150.0
1990-01-01 18:00:00+00:00,6.24,85.7,0.0,0.0,0.0,251.0,1.24,213.0,81120.0
1990-01-01 19:00:00+00:00,5.82,88.9,0.0,0.0,0.0,249.25,1.24,191.0,81100.0
1990-01-01 20:00:00+00:00,4.74,95.75,0.0,0.0,0.0,248.1,1.38,183.0,81090.0
1990-01-01 21:00:00+00:00,3.79,99.4,0.0,0.0,0.0,246.95,1.52,182.0,81060.0
1990-01-01 22:00:00+00:00,3.16,95.7,0.0,0.0,0.0,245.95,1.66,183.0,81050.0
1990-01-01 23:00:00+00:00,2.82,99.4,0.0,0.0,0.0,244.2,1.72,187.0,81070.0
1990-01-02 00:00:00+00:00,2.46,99.4,31.0,0.0,31.0,249.25,1.79,191.0,81110.0
1990-01-02 01:00:00+00:00,3.19,99.4,221.2,640.8,86.2,263.1,1.66,200.0,81150.0
1990-01-02 02:00:00+00:00,7.15,89.0,357.15,499.94,161.8,298.2,2.76,213.0,81200.0
1990-01-02 03:00:00+00:00,9.12,76.95,565.3,787.49,145.6,299.95,3.31,224.0,81190.0
1990-01-02 04:00:00+00:00,11.74,62.1,681.25,883.98,126.45,281.4,4.0,232.0,81120.0
1990-01-02 05:00:00+00:00,13.7,51.9,711.6,891.42,115.9,271.9,4.69,238.0,81030.0
1990-01-02 06:00:00+00:00,15.14,46.6,655.1,833.95,111.25,269.75,5.17,243.0,80900.0
1990-01-02 07:00:00+00:00,15.51,41.75,536.1,754.48,98.25,269.6,5.24,241.0,80830.0
1990-01-02 08:00:00+00:00,15.88,38.85,360.35,607.87,82.1,270.15,5.24,243.0,80790.0
1990-01-02 09:00:00+00:00,15.59,38.7,157.3,353.9,53.7,269.95,4.76,243.0,80800.0
1990-01-02 10:00:00+00:00,14.3,43.1,12.3,49.2,7.55,267.85,3.72,240.0,80820.0
1990-01-02 11:00:00+00:00,12.4,47.85,0.0,0.0,0.0,264.55,3.31,240.0,80860.0
1990-01-02 12:00:00+00:00,11.12,55.3,0.0,0.0,0.0,262.05,3.03,240.0,80930.0
1990-01-02 13:00:00+00:00,10.0,61.65,0.0,0.0,0.0,259.5,2.76,238.0,80940.0
1990-01-02 14:00:00+00:00,8.81,66.25,0.0,0.0,0.0,256.4,2.41,236.0,80970.0
1990-01-02 15:00:00+00:00,7.31,76.7,0.0,0.0,0.0,254.5,2.07,237.0,81000.0
1990-01-02 16:00:00+00:00,6.67,82.55,0.0,0.0,0.0,252.55,1.72,240.0,81020.0
1990-01-02 17:00:00+00:00,7.1,76.65,0.0,0.0,0.0,251.0,1.38,243.0,81000.0
1990-01-02 18:00:00+00:00,8.09,73.95,0.0,0.0,0.0,249.65,1.1,247.0,80980.0
1990-01-02 19:00:00+00:00,6.99,79.55,0.0,0.0,0.0,246.55,0.62,200.0,80990.0
1990-01-02 20:00:00+00:00,6.64,82.55,0.0,0.0,0.0,245.75,0.9,177.0,80990.0
1990-01-02 21:00:00+00:00,6.29,82.55,0.0,0.0,0.0,245.6,1.1,168.0,80990.0
1990-01-02 22:00:00+00:00,5.93,88.9,0.0,0.0,0.0,245.6,1.1,163.0,81010.0
1990-01-02 23:00:00+00:00,5.36,92.25,0.0,0.0,0.0,245.4,1.17,150.0,81070.0
1990-01-03 00:00:00+00:00,4.87,95.75,31.5,0.0,31.5,244.6,1.17,134.0,81140.0
1990-01-03 01:00:00+00:00,4.48,99.4,265.85,913.48,73.9,247.6,1.1,121.0,81200.0
1990-01-03 02:00:00+00:00,7.66,85.8,441.9,865.29,103.95,249.85,1.79,141.0,81260.0
1990-01-03 03:00:00+00:00,9.57,74.2,549.45,711.29,170.2,266.1,2.48,161.0,81290.0
1990-01-03 04:00:00+00:00,11.33,64.35,620.75,677.71,194.95,296.5,2.97,177.0,81250.0
1990-01-03 05:00:00+00:00,13.12,55.75,661.0,780.28,138.7,293.95,3.17,191.0,81160.0
1990-01-03 06:00:00+00:00,14.49,53.95,633.35,780.37,123.25,284.65,3.59,195.0,81070.0
1990-01-03 07:00:00+00:00,14.84,50.25,524.35,731.79,98.3,281.95,3.86,196.0,81000.0
1990-01-03 08:00:00+00:00,15.54,48.55,355.5,593.41,82.6,275.95,4.0,199.0,80970.0
1990-01-03 09:00:00+00:00,15.62,46.75,153.95,337.25,54.45,276.75,3.86,195.0,80970.0
1990-01-03 10:00:00+00:00,14.33,50.1,12.6,48.04,7.85,277.7,2.97,177.0,80990.0
1990-01-03 11:00:00+00:00,12.12,59.85,0.0,0.0,0.0,275.0,2.55,168.0,81040.0
1990-01-03 12:00:00+00:00,10.59,66.55,0.0,0.0,0.0,269.2,2.14,166.0,81120.0
1990-01-03 13:00:00+00:00,9.04,74.15,0.0,0.0,0.0,266.3,1.93,166.0,81120.0
1990-01-03 14:00:00+00:00,7.49,82.65,0.0,0.0,0.0,264.35,1.86,164.0,81150.0
1990-01-03 15:00:00+00:00,6.48,85.7,0.0,0.0,0.0,261.65,1.79,156.0,81160.0
1990-01-03 16:00:00+00:00,5.81,88.9,0.0,0.0,0.0,259.3,1.66,147.0,81180.0
1990-01-03 17:00:00+00:00,5.09,92.25,0.0,0.0,0.0,256.8,1.66,138.0,81170.0
1990-01-03 18:00:00+00:00,4.44,95.75,0.0,0.0,0.0,260.65,1.59,132.0,81140.0
1990-01-03 19:00:00+00:00,3.15,95.7,0.0,0.0,0.0,254.65,1.66,116.0,81150.0
1990-01-03 20:00:00+00:00,2.64,99.4,0.0,0.0,0.0,256.2,1.52,117.0,81140.0
1990-01-03 21:00:00+00:00,2.22,95.7,0.0,0.0,0.0,257.4,1.45,123.0,81170.0
1990-01-03 22:00:00+00:00,1.94,99.4,0.0,0.0,0.0,258.15,1.38,132.0,81150.0
1990-01-03 23:00:00+00:00,1.89,99.4,0.0,0.0,0.0,255.25,1.31,138.0,81180.0
1990-01-04 00:00:00+00:00,2.09,99.4,30.85,0.0,30.85,267.45,1.17,148.0,81210.0
1990-01-04 01:00:00+00:00,3.91,99.4,198.05,528.21,87.3,285.75,1.45,180.0,81260.0
1990-01-04 02:00:00+00:00,6.75,85.75,381.45,618.74,139.85,302.1,2.28,208.0,81290.0
1990-01-04 03:00:00+00:00,9.63,77.0,554.3,743.93,157.4,285.65,3.03,226.0,81260.0
1990-01-04 04:00:00+00:00,12.34,64.55,688.2,916.29,111.8,291.05,3.59,236.0,81190.0
1990-01-04 05:00:00+00:00,14.85,54.1,706.45,887.58,111.25,274.2,4.55,244.0,81060.0
1990-01-04 06:00:00+00:00,16.7,45.3,653.35,834.38,106.6,280.6,5.1,247.0,80950.0
1990-01-04 07:00:00+00:00,17.48,40.75,532.55,744.92,97.4,282.95,5.38,249.0,80880.0
1990-01-04 08:00:00+00:00,17.93,39.4,359.0,600.32,81.6,285.45,5.24,250.0,80860.0
1990-01-04 09:00:00+00:00,17.71,40.75,158.3,351.56,53.75,285.85,4.55,246.0,80870.0
1990-01-04 10:00:00+00:00,16.44,43.65,13.35,52.33,8.05,284.65,3.52,236.0,80910.0
1990-01-04 11:00:00+00:00,14.49,50.1,0.0,0.0,0.0,281.6,2.97,231.0,80970.0
