time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,18.65,74.32,125.5,390.0,65.35,358.59,5.07,80.0,102130.0
1990-01-01 01:00:00+00:00,19.36,75.21,222.45,194.98,153.15,369.06,5.78,82.0,102230.0
1990-01-01 02:00:00+00:00,20.08,76.1,303.8,165.79,217.05,379.52,6.48,84.0,102250.0
1990-01-01 03:00:00+00:00,20.79,76.98,360.45,146.37,265.85,389.99,7.19,82.0,102230.0
1990-01-01 04:00:00+00:00,21.51,77.87,349.15,131.46,255.0,400.46,7.9,78.0,102170.0
1990-01-01 05:00:00+00:00,22.22,78.76,359.2,155.88,245.7,410.93,8.61,73.0,102090.0
1990-01-01 06:00:00+00:00,22.94,79.64,298.2,169.37,182.8,421.39,9.32,71.0,102030.0
1990-01-01 07:00:00+00:00,23.65,80.53,285.55,242.41,145.2,431.86,10.02,70.0,102010.0
1990-01-01 08:00:00+00:00,22.32,76.1,163.75,142.63,102.7,404.1,8.69,72.0,102010.0
1990-01-01 09:00:00+00:00,21.9,78.65,53.85,70.36,37.05,396.15,8.41,74.0,102030.0
1990-01-01 10:00:00+00:00,21.44,81.3,0.25,0.0,0.25,393.65,8.14,76.0,102050.0
1990-01-01 11:00:00+00:00,21.04,81.3,0.0,0.0,0.0,381.65,7.66,78.0,102100.0
1990-01-01 12:00:00+00:00,20.82,84.05,0.0,0.0,0.0,373.7,7.38,80.0,102160.0
1990-01-01 13:00:00+00:00,20.88,84.05,0.0,0.0,0.0,389.0,7.1,82.0,102180.0
1990-01-01 14:00:00+00:00,20.88,84.05,0.0,0.0,0.0,378.95,6.76,84.0,102190.0
1990-01-01 15:00:00+00:00,20.95,84.05,0.0,0.0,0.0,382.4,6.34,85.0,102180.0
1990-01-01 16:00:00+00:00,21.08,81.3,0.0,0.0,0.0,393.85,6.0,86.0,102150.0
1990-01-01 17:00:00+00:00,21.15,81.3,0.0,0.0,0.0,399.65,5.66,86.0,102120.0
1990-01-01 18:00:00+00:00,21.07,81.3,0.0,0.0,0.0,389.75,5.31,83.0,102050.0
1990-01-01 19:00:00+00:00,20.81,84.05,0.0,0.0,0.0,376.2,5.59,85.0,102050.0
1990-01-01 20:00:00+00:00,20.79,84.05,0.0,0.0,0.0,381.65,5.52,85.0,102020.0
1990-01-01 21:00:00+00:00,20.79,84.05,0.0,0.0,0.0,378.15,5.52,83.0,102050.0
1990-01-01 22:00:00+00:00,20.81,84.05,0.0,0.0,0.0,383.55,5.66,81.0,102070.0
1990-01-01 23:00:00+00:00,20.86,84.05,0.0,0.0,0.0,381.65,5.86,81.0,102120.0
1990-01-02 00:00:00+00:00,21.04,81.3,155.2,531.97,73.65,379.7,5.93,80.0,102180.0
1990-01-02 01:00:00+00:00,21.63,78.65,312.9,559.3,114.45,373.25,6.28,78.0,102260.0
1990-01-02 02:00:00+00:00,22.25,76.1,431.45,533.5,152.4,375.25,6.48,73.0,102310.0
1990-01-02 03:00:00+00:00,22.7,73.6,502.85,458.43,206.45,378.95,6.48,67.0,102300.0
1990-01-02 04:00:00+00:00,22.87,73.6,607.0,563.05,203.35,381.65,6.55,66.0,102230.0
1990-01-02 05:00:00+00:00,23.17,71.25,539.4,442.89,216.4,383.2,6.55,65.0,102100.0
1990-01-02 06:00:00+00:00,23.11,73.7,504.1,515.24,152.25,386.65,6.76,65.0,102000.0
1990-01-02 07:00:00+00:00,22.7,73.6,342.15,335.28,147.4,378.55,6.9,69.0,101940.0
1990-01-02 08:00:00+00:00,22.32,76.1,220.7,287.24,97.15,383.75,7.1,72.0,101930.0
1990-01-02 09:00:00+00:00,21.91,78.65,67.4,104.56,42.2,378.75,7.17,76.0,101930.0
1990-01-02 10:00:00+00:00,21.45,81.3,0.4,0.0,0.4,371.55,7.03,80.0,101940.0
1990-01-02 11:00:00+00:00,21.06,81.3,0.0,0.0,0.0,366.35,6.76,83.0,101990.0
1990-01-02 12:00:00+00:00,20.95,84.05,0.0,0.0,0.0,372.95,6.48,83.0,102050.0
1990-01-02 13:00:00+00:00,20.81,84.05,0.0,0.0,0.0,369.45,6.28,84.0,102080.0
1990-01-02 14:00:00+00:00,20.72,84.05,0.0,0.0,0.0,371.2,6.21,84.0,102090.0
1990-01-02 15:00:00+00:00,20.66,84.05,0.0,0.0,0.0,373.3,6.21,86.0,102080.0
1990-01-02 16:00:00+00:00,20.59,84.05,0.0,0.0,0.0,364.6,6.14,90.0,102070.0
1990-01-02 17:00:00+00:00,20.59,84.05,0.0,0.0,0.0,369.65,5.86,93.0,102060.0
1990-01-02 18:00:00+00:00,20.53,84.05,0.0,0.0,0.0,362.5,5.31,92.0,101990.0
1990-01-02 19:00:00+00:00,20.34,86.85,0.0,0.0,0.0,364.0,5.1,96.0,101960.0
1990-01-02 20:00:00+00:00,20.34,86.85,0.0,0.0,0.0,366.15,4.9,93.0,101900.0
1990-01-02 21:00:00+00:00,20.28,86.85,0.0,0.0,0.0,361.1,4.83,91.0,101890.0
1990-01-02 22:00:00+00:00,20.38,86.85,0.0,0.0,0.0,365.4,4.69,88.0,101920.0
1990-01-02 23:00:00+00:00,20.38,86.85,0.0,0.0,0.0,362.65,4.69,82.0,101950.0
1990-01-03 00:00:00+00:00,20.58,84.05,166.05,585.17,76.85,363.05,4.69,74.0,101980.0
1990-01-03 01:00:00+00:00,21.34,81.3,355.2,654.27,123.4,360.45,5.24,70.0,102020.0
1990-01-03 02:00:00+00:00,22.13,76.1,477.2,587.55,169.95,360.35,6.0,69.0,102040.0
1990-01-03 03:00:00+00:00,22.64,73.6,565.95,564.47,200.8,368.3,6.07,66.0,102030.0
1990-01-03 04:00:00+00:00,23.01,73.6,584.25,499.52,225.75,376.6,6.07,65.0,101990.0
1990-01-03 05:00:00+00:00,23.14,71.25,474.45,364.26,208.35,387.85,6.07,66.0,101890.0
1990-01-03 06:00:00+00:00,22.91,73.6,432.25,330.6,205.95,385.9,6.28,64.0,101820.0
1990-01-03 07:00:00+00:00,22.72,73.6,352.45,319.49,166.25,385.3,6.28,62.0,101800.0
1990-01-03 08:00:00+00:00,22.31,76.1,185.0,157.53,116.9,384.35,6.41,61.0,101760.0
1990-01-03 09:00:00+00:00,21.88,78.65,58.05,70.7,40.85,387.85,6.41,63.0,101760.0
1990-01-03 10:00:00+00:00,21.48,84.05,0.45,0.0,0.45,384.35,6.14,68.0,101820.0
1990-01-03 11:00:00+00:00,21.14,84.05,0.0,0.0,0.0,370.8,6.0,74.0,101860.0
1990-01-03 12:00:00+00:00,20.96,86.9,0.0,0.0,0.0,367.3,5.79,78.0,101890.0
1990-01-03 13:00:00+00:00,20.82,86.9,0.0,0.0,0.0,364.2,5.59,79.0,101920.0
1990-01-03 14:00:00+00:00,20.67,86.9,0.0,0.0,0.0,359.0,5.38,77.0,101920.0
1990-01-03 15:00:00+00:00,20.62,86.9,0.0,0.0,0.0,362.3,5.24,75.0,101930.0
1990-01-03 16:00:00+00:00,20.59,86.9,0.0,0.0,0.0,365.75,5.24,74.0,101880.0
1990-01-03 17:00:00+00:00,20.63,86.9,0.0,0.0,0.0,369.45,5.31,75.0,101850.0
