time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,5.03,68.36,178.85,781.05,68.5,241.54,2.84,156.0,101900.0
1990-01-01 01:00:00+00:00,5.78,64.6,345.9,795.26,98.75,244.45,2.82,161.0,101900.0
1990-01-01 02:00:00+00:00,6.52,60.84,482.45,833.07,111.7,247.37,2.8,166.0,101900.0
1990-01-01 03:00:00+00:00,7.27,57.08,555.8,798.7,128.55,250.28,2.79,171.0,101820.0
1990-01-01 04:00:00+00:00,8.02,53.32,575.8,794.69,119.4,253.2,2.77,173.0,101690.0
1990-01-01 05:00:00+00:00,8.77,49.56,533.35,743.79,116.45,256.12,2.75,177.0,101570.0
1990-01-01 06:00:00+00:00,9.52,45.8,248.5,137.73,180.4,259.03,2.74,179.0,101480.0
1990-01-01 07:00:00+00:00,10.26,42.04,144.75,53.72,124.3,261.95,2.72,179.0,101450.0
1990-01-01 08:00:00+00:00,10.47,47.35,44.3,0.0,44.3,304.4,2.69,177.0,101440.0
1990-01-01 09:00:00+00:00,9.08,52.7,1.35,0.0,1.35,312.55,3.1,181.0,101480.0
1990-01-01 10:00:00+00:00,7.64,58.8,0.0,0.0,0.0,300.95,3.38,186.0,101520.0
1990-01-01 11:00:00+00:00,6.96,61.0,0.0,0.0,0.0,308.1,3.52,190.0,101570.0
1990-01-01 12:00:00+00:00,6.22,65.75,0.0,0.0,0.0,295.9,3.52,192.0,101610.0
1990-01-01 13:00:00+00:00,5.42,70.85,0.0,0.0,0.0,280.4,3.38,194.0,101600.0
1990-01-01 14:00:00+00:00,4.67,76.3,0.0,0.0,0.0,266.5,3.17,196.0,101610.0
1990-01-01 15:00:00+00:00,4.0,79.2,0.0,0.0,0.0,257.95,2.9,200.0,101620.0
1990-01-01 16:00:00+00:00,3.38,82.25,0.0,0.0,0.0,251.4,2.69,206.0,101640.0
1990-01-01 17:00:00+00:00,2.81,85.4,0.0,0.0,0.0,248.1,2.34,212.0,101670.0
1990-01-01 18:00:00+00:00,2.05,92.1,0.0,0.0,0.0,243.65,2.14,219.0,101680.0
1990-01-01 19:00:00+00:00,1.41,92.05,0.0,0.0,0.0,243.85,1.38,247.0,101600.0
1990-01-01 20:00:00+00:00,0.47,95.65,0.0,0.0,0.0,242.65,1.59,221.0,101590.0
1990-01-01 21:00:00+00:00,-0.45,95.6,0.0,0.0,0.0,240.55,2.07,206.0,101570.0
1990-01-01 22:00:00+00:00,-0.85,99.4,0.0,0.0,0.0,239.2,2.07,197.0,101620.0
1990-01-01 23:00:00+00:00,-0.56,95.6,0.0,0.0,0.0,238.05,1.59,194.0,101690.0
1990-01-02 00:00:00+00:00,0.23,99.4,176.8,783.72,66.4,237.85,1.24,205.0,101770.0
1990-01-02 01:00:00+00:00,3.55,88.75,344.55,807.08,93.8,241.05,1.17,200.0,101840.0
1990-01-02 02:00:00+00:00,6.79,73.8,478.3,827.46,109.8,246.75,1.45,215.0,101880.0
1990-01-02 03:00:00+00:00,9.13,63.8,557.35,820.42,117.9,253.15,1.86,251.0,101870.0
1990-01-02 04:00:00+00:00,10.85,55.15,572.45,787.49,119.3,258.75,2.62,275.0,101810.0
1990-01-02 05:00:00+00:00,11.85,53.35,522.5,726.3,114.3,262.8,3.24,289.0,101760.0
1990-01-02 06:00:00+00:00,12.32,51.5,412.65,624.51,102.7,265.5,3.52,303.0,101730.0
1990-01-02 07:00:00+00:00,12.07,51.5,258.8,462.81,81.65,266.5,3.24,313.0,101720.0
1990-01-02 08:00:00+00:00,11.5,53.35,92.3,214.27,43.2,265.9,2.97,324.0,101800.0
1990-01-02 09:00:00+00:00,9.75,61.55,2.3,5.44,2.05,263.4,2.76,334.0,101890.0
1990-01-02 10:00:00+00:00,7.48,71.15,0.0,0.0,0.0,258.95,2.97,343.0,102000.0
1990-01-02 11:00:00+00:00,6.07,76.55,0.0,0.0,0.0,254.85,2.9,353.0,102050.0
1990-01-02 12:00:00+00:00,4.95,79.35,0.0,0.0,0.0,251.4,2.69,6.0,102100.0
1990-01-02 13:00:00+00:00,4.11,85.5,0.0,0.0,0.0,251.6,2.55,27.0,102130.0
1990-01-02 14:00:00+00:00,3.51,85.45,0.0,0.0,0.0,247.7,2.76,47.0,102160.0
1990-01-02 15:00:00+00:00,3.06,88.7,0.0,0.0,0.0,246.15,3.1,61.0,102140.0
1990-01-02 16:00:00+00:00,2.64,88.65,0.0,0.0,0.0,244.2,3.17,67.0,102140.0
1990-01-02 17:00:00+00:00,2.18,92.1,0.0,0.0,0.0,243.05,3.31,71.0,102120.0
1990-01-02 18:00:00+00:00,1.81,92.1,0.0,0.0,0.0,241.9,3.38,75.0,102090.0
1990-01-02 19:00:00+00:00,1.6,95.65,0.0,0.0,0.0,240.75,3.31,87.0,102060.0
1990-01-02 20:00:00+00:00,1.4,95.65,0.0,0.0,0.0,241.5,3.31,95.0,102000.0
1990-01-02 21:00:00+00:00,1.25,99.35,0.0,0.0,0.0,241.5,3.24,101.0,101990.0
1990-01-02 22:00:00+00:00,1.15,95.65,0.0,0.0,0.0,239.6,3.52,106.0,101980.0
1990-01-02 23:00:00+00:00,1.07,95.65,0.0,0.0,0.0,240.15,3.79,108.0,101990.0
1990-01-03 00:00:00+00:00,1.46,95.65,158.1,575.98,77.15,239.4,4.0,113.0,101980.0
1990-01-03 01:00:00+00:00,3.05,88.7,299.5,528.0,135.45,252.85,4.69,118.0,101980.0
1990-01-03 02:00:00+00:00,5.1,79.35,442.35,666.09,145.45,271.1,4.9,124.0,101940.0
1990-01-03 03:00:00+00:00,6.93,73.8,549.8,794.01,123.85,268.05,4.48,127.0,101870.0
1990-01-03 04:00:00+00:00,8.76,71.35,570.55,780.86,120.25,259.9,4.28,131.0,101710.0
1990-01-03 05:00:00+00:00,10.26,66.45,523.05,723.87,115.05,260.1,4.28,136.0,101540.0
1990-01-03 06:00:00+00:00,11.34,61.85,411.9,611.54,107.2,264.15,4.28,142.0,101420.0
1990-01-03 07:00:00+00:00,12.09,59.85,260.9,464.46,82.1,273.25,3.45,160.0,101320.0
1990-01-03 08:00:00+00:00,12.11,62.1,93.55,213.39,44.15,270.15,2.97,155.0,101300.0
1990-01-03 09:00:00+00:00,10.68,71.7,2.6,6.21,2.3,270.15,2.83,143.0,101350.0
1990-01-03 10:00:00+00:00,8.91,79.85,0.0,0.0,0.0,268.05,3.17,151.0,101350.0
1990-01-03 11:00:00+00:00,8.16,85.85,0.0,0.0,0.0,266.5,3.38,165.0,101370.0
1990-01-03 12:00:00+00:00,7.52,89.0,0.0,0.0,0.0,264.95,3.31,179.0,101370.0
1990-01-03 13:00:00+00:00,6.83,89.0,0.0,0.0,0.0,262.8,3.03,194.0,101380.0
1990-01-03 14:00:00+00:00,6.14,88.95,0.0,0.0,0.0,263.0,2.83,208.0,101380.0
1990-01-03 15:00:00+00:00,5.44,88.9,0.0,0.0,0.0,263.6,2.69,220.0,101360.0
1990-01-03 16:00:00+00:00,4.97,88.85,0.0,0.0,0.0,273.65,2.34,242.0,101370.0
1990-01-03 17:00:00+00:00,4.53,92.25,0.0,0.0,0.0,271.5,2.28,273.0,101420.0
1990-01-03 18:00:00+00:00,4.5,88.85,0.0,0.0,0.0,267.45,2.62,294.0,101470.0
1990-01-03 19:00:00+00:00,4.1,92.2,0.0,0.0,0.0,263.2,2.83,323.0,101540.0
1990-01-03 20:00:00+00:00,3.7,92.15,0.0,0.0,0.0,258.75,3.24,334.0,101570.0
1990-01-03 21:00:00+00:00,3.1,92.15,0.0,0.0,0.0,256.8,3.79,344.0,101620.0
1990-01-03 22:00:00+00:00,2.12,92.1,0.0,0.0,0.0,248.3,4.28,348.0,101740.0
1990-01-03 23:00:00+00:00,1.18,92.05,0.0,0.0,0.0,252.55,4.9,351.0,101930.0
1990-01-04 00:00:00+00:00,0.85,85.2,105.2,141.47,85.35,286.8,5.17,354.0,102080.0
1990-01-04 01:00:00+00:00,0.98,75.75,265.4,389.62,144.3,287.1,5.03,350.0,102220.0
1990-01-04 02:00:00+00:00,1.88,62.35,415.3,561.02,164.95,258.35,4.9,347.0,102330.0
1990-01-04 03:00:00+00:00,2.98,49.25,559.55,798.88,130.25,242.65,4.97,348.0,102350.0
1990-01-04 04:00:00+00:00,3.93,40.45,588.6,811.42,119.6,231.25,5.03,349.0,102310.0
1990-01-04 05:00:00+00:00,4.47,35.9,541.9,758.11,113.3,228.15,4.97,350.0,102270.0
1990-01-04 06:00:00+00:00,4.63,34.45,431.25,658.72,101.7,225.45,4.9,351.0,102250.0
1990-01-04 07:00:00+00:00,4.72,34.45,273.75,495.56,81.85,227.75,4.9,360.0,102210.0
1990-01-04 08:00:00+00:00,4.1,34.3,100.7,239.83,44.6,226.6,4.76,2.0,102290.0
1990-01-04 09:00:00+00:00,3.0,35.45,3.0,8.86,2.55,224.65,4.14,1.0,102370.0
1990-01-04 10:00:00+00:00,1.61,39.75,0.0,0.0,0.0,222.15,3.93,1.0,102480.0
1990-01-04 11:00:00+00:00,0.58,42.9,0.0,0.0,0.0,219.45,3.93,0.0,102570.0
1990-01-04 12:00:00+00:00,-0.29,44.45,0.0,0.0,0.0,216.35,4.0,1.0,102630.0
1990-01-04 13:00:00+00:00,-1.01,42.45,0.0,0.0,0.0,217.7,4.14,4.0,102690.0
1990-01-04 14:00:00+00:00,-1.67,42.35,0.0,0.0,0.0,217.5,4.28,7.0,102740.0
1990-01-04 15:00:00+00:00,-2.19,42.2,0.0,0.0,0.0,223.3,4.28,8.0,102800.0
1990-01-04 16:00:00+00:00,-2.58,40.3,0.0,0.0,0.0,233.6,4.21,9.0,102840.0
1990-01-04 17:00:00+00:00,-2.88,40.15,0.0,0.0,0.0,242.5,4.07,10.0,102910.0
1990-01-04 18:00:00+00:00,-3.12,40.15,0.0,0.0,0.0,249.45,4.0,13.0,102920.0
1990-01-04 19:00:00+00:00,-3.16,40.15,0.0,0.0,0.0,241.15,3.72,28.0,102870.0
1990-01-04 20:00:00+00:00,-3.55,43.6,0.0,0.0,0.0,228.95,3.59,34.0,102830.0
1990-01-04 21:00:00+00:00,-3.72,45.5,0.0,0.0,0.0,235.15,3.59,38.0,102800.0
1990-01-04 22:00:00+00:00,-4.06,47.45,0.0,0.0,0.0,221.0,3.45,41.0,102820.0
1990-01-04 23:00:00+00:00,-4.41,49.4,0.0,0.0,0.0,210.55,3.31,39.0,102880.0
1990-01-05 00:00:00+00:00,-4.27,51.55,180.3,790.4,69.5,206.1,3.1,38.0,102970.0
1990-01-05 01:00:00+00:00,-3.33,49.55,286.85,540.95,118.6,210.45,3.72,47.0,103010.0
1990-01-05 02:00:00+00:00,-2.45,45.75,379.6,410.76,196.05,215.2,3.31,50.0,103080.0
1990-01-05 03:00:00+00:00,-1.43,44.15,431.95,367.85,233.9,239.4,2.9,48.0,103040.0
1990-01-05 04:00:00+00:00,-0.61,40.85,500.55,494.27,214.15,247.5,2.48,44.0,102950.0
1990-01-05 05:00:00+00:00,0.28,37.8,524.05,686.66,134.6,244.8,2.41,45.0,102830.0
1990-01-05 06:00:00+00:00,1.08,37.95,354.25,340.16,183.35,224.85,2.62,48.0,102740.0
1990-01-05 07:00:00+00:00,1.18,36.4,163.6,119.35,117.1,257.95,3.59,49.0,102590.0
1990-01-05 08:00:00+00:00,0.93,36.4,64.8,17.98,60.55,267.25,3.45,47.0,102600.0
1990-01-05 09:00:00+00:00,0.58,37.8,2.0,0.0,2.0,269.4,2.9,44.0,102670.0
1990-01-05 10:00:00+00:00,0.17,39.3,0.0,0.0,0.0,276.35,2.41,41.0,102750.0
1990-01-05 11:00:00+00:00,-0.15,41.0,0.0,0.0,0.0,281.2,2.97,49.0,102740.0
1990-01-05 12:00:00+00:00,-0.47,42.6,0.0,0.0,0.0,281.95,3.03,53.0,102740.0
1990-01-05 13:00:00+00:00,-0.75,46.2,0.0,0.0,0.0,282.15,3.03,53.0,102780.0
1990-01-05 14:00:00+00:00,-1.03,46.2,0.0,0.0,0.0,282.95,3.17,48.0,102800.0
1990-01-05 15:00:00+00:00,-1.4,48.05,0.0,0.0,0.0,276.75,3.31,44.0,102820.0
1990-01-05 16:00:00+00:00,-1.7,48.05,0.0,0.0,0.0,276.55,3.31,41.0,102850.0
1990-01-05 17:00:00+00:00,-2.05,52.05,0.0,0.0,0.0,267.25,3.24,43.0,102880.0
1990-01-05 18:00:00+00:00,-2.24,54.15,0.0,0.0,0.0,269.75,3.17,44.0,102850.0
1990-01-05 19:00:00+00:00,-2.24,51.95,0.0,0.0,0.0,269.4,2.76,45.0,102830.0
1990-01-05 20:00:00+00:00,-2.45,54.15,0.0,0.0,0.0,261.65,2.55,47.0,102830.0
1990-01-05 21:00:00+00:00,-2.57,54.15,0.0,0.0,0.0,259.5,2.41,47.0,102820.0
1990-01-05 22:00:00+00:00,-3.12,58.75,0.0,0.0,0.0,232.6,2.41,48.0,102820.0
1990-01-05 23:00:00+00:00,-3.54,63.7,0.0,0.0,0.0,220.8,2.41,52.0,102880.0
1990-01-06 00:00:00+00:00,-3.33,63.7,180.05,816.64,65.6,214.6,2.14,60.0,102930.0
1990-01-06 01:00:00+00:00,-1.72,56.7,351.7,830.91,93.0,216.45,2.62,71.0,103000.0
1990-01-06 02:00:00+00:00,-0.31,54.7,486.4,840.87,110.05,218.7,2.48,71.0,103050.0
1990-01-06 03:00:00+00:00,0.93,50.75,569.55,836.55,118.2,221.95,2.21,67.0,103050.0
1990-01-06 04:00:00+00:00,1.95,47.05,589.2,810.36,118.4,224.5,2.07,60.0,102940.0
1990-01-06 05:00:00+00:00,2.81,43.6,541.15,749.82,114.45,226.6,1.93,55.0,102850.0
1990-01-06 06:00:00+00:00,3.42,40.3,432.4,652.56,103.1,228.55,2.0,51.0,102770.0
1990-01-06 07:00:00+00:00,3.41,40.3,276.4,493.71,82.85,229.15,1.52,55.0,102730.0
1990-01-06 08:00:00+00:00,3.35,40.3,104.0,243.34,45.85,229.9,1.79,49.0,102760.0
1990-01-06 09:00:00+00:00,2.67,43.45,3.65,11.64,3.0,229.5,1.72,45.0,102820.0
1990-01-06 10:00:00+00:00,1.51,48.85,0.0,0.0,0.0,227.4,2.28,44.0,102880.0
1990-01-06 11:00:00+00:00,0.32,54.95,0.0,0.0,0.0,226.8,2.34,48.0,102930.0
1990-01-06 12:00:00+00:00,-0.55,59.35,0.0,0.0,0.0,225.45,2.48,50.0,102960.0
1990-01-06 13:00:00+00:00,-1.23,64.1,0.0,0.0,0.0,224.1,2.83,52.0,102960.0
1990-01-06 14:00:00+00:00,-1.74,64.0,0.0,0.0,0.0,223.3,3.1,58.0,102950.0
1990-01-06 15:00:00+00:00,-2.15,64.0,0.0,0.0,0.0,222.55,3.03,63.0,102950.0
1990-01-06 16:00:00+00:00,-2.48,66.6,0.0,0.0,0.0,221.75,2.97,65.0,102950.0
1990-01-06 17:00:00+00:00,-2.75,66.45,0.0,0.0,0.0,221.2,2.97,63.0,102920.0
1990-01-06 18:00:00+00:00,-2.95,66.45,0.0,0.0,0.0,220.8,2.9,60.0,102950.0
1990-01-06 19:00:00+00:00,-3.03,66.45,0.0,0.0,0.0,220.8,2.55,56.0,102970.0
1990-01-06 20:00:00+00:00,-3.29,69.15,0.0,0.0,0.0,220.4,2.48,56.0,102980.0
1990-01-06 21:00:00+00:00,-3.48,66.35,0.0,0.0,0.0,220.6,2.48,61.0,102980.0
